,objectid,x,y,date_updte,address,city,state,zipcode,fac_name,fac_type,ferry_t,ferry_i,bus_t,bus_i,bus_code_s,bus_supp,rail_i,rail_c,rail_h,rail_light,air_serve,bike_share,bike_sys,i_service,t_service,modes_serv,mode_bus,mode_air,mode_rail,mode_ferry,mode_bike
2130,12331,-82.995285,39.949348,07/05/16,3rd St & Sycamore St,Columbus,OH,43215,3rd St & Sycamore St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2131,12332,-83.002211,39.971216,07/05/16,Convention Center,Columbus,OH,43215,Convention Center,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2132,12333,-83.001081,39.962002000000005,07/05/16,High St & Broad St,Columbus,OH,43215,High St & Broad St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2133,12334,-82.979178,39.951464,07/05/16,Livingston Park,Columbus,OH,43215,Livingston Park,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2134,12335,-82.990057,39.957493,07/05/16,Grant Ave & Main St,Columbus,OH,43215,Grant Ave & Main St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2135,12336,-83.001502,39.965866,07/05/16,High St & Spring St,Columbus,OH,43215,High St & Spring St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2136,12337,-82.998665,39.963964000000004,07/05/16,3rd St & Gay St,Columbus,OH,43215,3rd St & Gay St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2137,12338,-83.006558,39.961234000000005,07/05/16,COSI,Columbus,OH,43215,COSI,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2138,12339,-83.00356,39.972193,07/05/16,North Market,Columbus,OH,43215,North Market,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2139,12340,-83.007284,39.972025,07/05/16,Kilbourne St & Vine St,Columbus,OH,43215,Kilbourne St & Vine St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2140,12341,-83.011549,39.977406,07/05/16,Neil Ave & Buttles Ave,Columbus,OH,43215,Neil Ave & Buttles Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2141,12342,-83.0032,39.976915999999996,07/05/16,High St & Lincoln St,Columbus,OH,43215,High St & Lincoln St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2142,12343,-83.00473000000001,39.981846000000004,07/05/16,High St & 2nd Ave,Columbus,OH,43215,High St & 2nd Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2143,12344,-82.990716,39.969188,07/05/16,Cleveland Ave & Mt Vernon Ave,Columbus,OH,43215,Cleveland Ave & Mt Vernon Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2144,12345,-82.990471,39.965128,07/05/16,Columbus College of Art & Design,Columbus,OH,43215,Columbus College of Art & Design,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2145,12346,-82.98834599999999,39.963795000000005,07/05/16,Columbus Museum of Art,Columbus,OH,43215,Columbus Museum of Art,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2146,12347,-82.990196,39.961512,07/05/16,Library - Main Branch,Columbus,OH,43215,Library - Main Branch,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2147,12348,-82.986968,39.960245,07/05/16,Topiary Park - Town St,Columbus,OH,43215,Topiary Park - Town St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2148,12349,-82.981326,39.963218,07/05/16,Parsons Ave & Oak St,Columbus,OH,43215,Parsons Ave & Oak St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2149,12350,-83.01136,39.957433,08/17/16,Lucas St & Town St,Columbus,OH,43215,Lucas St & Town St,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2150,12351,-82.969205,39.957751,08/17/16,Champion Ave & Main St,Columbus,OH,43205,Champion Ave & Main St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2151,12352,-82.998133,39.980567,08/17/16,4th St & 1st Ave,Columbus,OH,43215,4th St & 1st Ave - Jeffrey Park,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2152,12353,-83.00544000000001,39.985203999999996,08/17/16,High St & 4th Ave,Columbus,OH,43201,High St & 4th Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2153,12354,-82.999571,39.988541,08/17/16,Weinland Park - 6th Ave,Columbus,OH,43201,Weinland Park - 6th Ave,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2154,12355,-83.005912,39.990144,08/17/16,High St & King Ave,Columbus,OH,43201,High St & King Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2155,12356,-83.007113,39.994813,08/17/16,High St & 11th Ave,Columbus,OH,43201,High St & 11th Ave,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2156,12357,-83.008476,40.001397,08/17/16,High St & 17th Ave,Columbus,OH,43210,High St & 17th Ave,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2157,12358,-83.014548,39.99543,08/17/16,Neil Ave & 11th Ave,Columbus,OH,43201,Neil Ave & 11th Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2158,12359,-83.013626,39.990309,08/17/16,Neil Ave & King Ave,Columbus,OH,43201,Neil Ave & King Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2159,12360,-83.01692,39.984053,08/17/16,Michigan Ave & 3rd Ave,Columbus,OH,43201,Michigan Ave & 3rd Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2160,12361,-82.989581,39.944601,08/17/16,Jaeger St & Whittier St,Columbus,OH,43206,Jaeger St & Whittier St,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2161,12362,-83.020453,40.006525,08/17/16,Lane Ave at Olentangy Trail,Columbus,OH,43201,Lane Ave at Olentangy Trail,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2162,12363,-82.987619,39.939637,08/18/17,Thurman Ave & Bruck St,Columbus,OH,43206,Thurman Ave & Bruck St,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2163,12364,-83.0272,39.985821,08/18/17,Market District & 3rd Ave,Columbus,OH,43212,Market District & 3rd Ave,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2164,12365,-83.009241,40.006346,08/12/19,High St & Lane Ave,Columbus,OH,43201,High St & Lane Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2165,12366,-83.001082,40.001985,08/12/19,Summit St & 17th Ave,Columbus,OH,43201,Summit St & 17th Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2166,12367,-82.989281,39.98608,08/12/19,Cleveland Ave & 4th Ave,Columbus,OH,43201,Cleveland Ave & 4th Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2167,12368,-83.009431,39.987063,08/12/19,Thompson Park at Hunter Ave,Columbus,OH,43201,Thompson Park at Hunter Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2168,12369,-83.011087,40.014547,08/12/19,High St & Hudson St,Columbus,OH,43202,High St & Hudson St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2169,12370,-83.01360600000001,40.022501,08/12/19,High St & Crestview rd,Columbus,OH,43202,High St & Crestview Rd,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2170,12371,-83.000227,40.014653,08/12/19,Summit St & Hudson St,Columbus,OH,43202,Summit St & Hudson St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2171,12372,-82.961867,39.968756,08/12/19,Taylor Ave & Long St,Columbus,OH,43203,Taylor Ave & Long St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2172,12373,-82.953253,39.963257,08/12/19,Franklin Park at Fairwood Ave,Columbus,OH,43205,Franklin Park at Fairwood Ave,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2173,12374,-82.92615699999999,39.956961,08/12/19,Grandon Ave & Main St,Bexley,OH,43209,Grandon Ave & Main St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2174,12375,-82.936017,39.955221,08/12/19,The Capital Center-Pleasant Ridge Ave and Mound St,Bexley,OH,43209,Pleasant Ridge Ave & Mound St,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2175,12376,-82.940232,39.957355,08/12/19,Bexley City Hall at Main St,Bexley,OH,43209,Bexley City Hall at Main St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2176,12377,-82.944626,39.971334999999996,08/12/19,Jeffrey Park on Clifton Ave,Bexley,OH,43209,Jeffrey Park on Clifton Ave,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2177,12378,-83.048815,39.99668,08/12/19,North Star Rd & Northwest Blvd,Upper Arlington,OH,43212,North Star Rd & Northwest Blvd,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2178,12379,-83.04454,39.985154,08/12/19,Grandview Ave & 3rd Ave,Columbus,OH,43212,Grandview Ave & 3rd Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2179,12380,-83.04905699999999,39.981945,08/12/19,Grandview Library at Oakland Ave,Grandview Heights,OH,43212,Grandview Library at Oakland Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2180,12381,-83.026301,39.976931,08/12/19,Yard St & Burr Ave,Grandview Heights,OH,43212,Yard St & Burr Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2181,12382,-83.032881,39.979966,08/12/19,Northwest Blvd & 1st Ave,Grandview Heights,OH,43212,Northwest Blvd & 1st Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2182,12383,-83.039976,39.984652000000004,08/12/19,Northwest Blvd & 3rd Ave,Columbus,OH,43212,Northwest Blvd & 3rd Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2183,12384,-83.04221,39.993576000000004,08/12/19,Northwest Blvd & Chambers Rd,Columbus,OH,43212,Northwest Blvd & Chambers Rd,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2184,12385,-83.00188299999999,39.95892,08/12/19,Front St & Town St,Columbus,OH,43215,Front St & Town St,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2185,12386,-83.00869499999999,39.965009,08/12/19,North Bank Park,Columbus,OH,43215,North Bank Park,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2186,12387,-82.906334,40.044585999999995,08/12/19,Easton Oval,Columbus,OH,43219,Easton Oval,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2187,12388,-82.910457,40.047488,08/12/19,Stelzer & Easton Way,Columbus,OH,43219,Stelzer & Easton Way,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2188,12389,-82.914587,40.037313,08/12/19,Easton Square Pl & Loyalty Circle,Columbus,OH,43219,Easton Square Pl & Loyalty Circle,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2189,12390,-82.910196,40.056732000000004,08/12/19,Stelzer Rd & Morse Rd,Columbus,OH,43219,Stelzer Rd & Morse Rd,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2190,12391,-82.915236,40.048766,08/12/19,Easton Square Pl & Townsfair Way,Columbus,OH,43219,Easton Square Pl & Townsfair Way,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2191,12392,-82.914457,40.051782,08/12/19,Fenlon St & Gramercy St,Columbus,OH,43219,Fenlon St & Gramercy St,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2192,12393,-82.908156,40.05506,08/12/19,Seward St & Worth Ave,Columbus,OH,43219,Seward St & Worth Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2193,12394,-83.05748100000001,40.018958000000005,08/12/19,Northwest Blvd and Zollinger Rd,Upper Arlington,OH,43221,Northwest Blvd and Zollinger Rd,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2194,12395,-83.067689,40.013666,08/12/19,Tremont Center at Tremont Rd,Upper Arlington,OH,43221,Tremont Center at Tremont Rd,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2195,12396,-83.051671,40.007151,08/12/19,Wellesley Dr & Lane Ave,Upper Arlington,OH,43221,Wellesley Dr & Lane Ave,12,3,3,0.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2196,12397,-83.061752,39.999272999999995,08/12/19,Mallway Park at Arlington Ave,Upper Arlington,OH,43221,Mallway Park at Arlington Ave,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2197,12398,-82.9683,40.0007,08/20/20,,Columbus,OH,43219,St. Stephen's Community House,12,3,3,2.0,0,0,3,3,3,3,3,0,1,COGO,0,0,1,0,0,0,0,1
2198,12399,-82.9098,40.0608,08/20/20,,Columbus,OH,43230,Easton Transit Center,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2199,12400,-82.9812,39.9936,08/20/20,,Columbus,OH,43211,Linden Transit Center,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2200,12401,-82.9681,40.0129,08/20/20,,Columbus,OH,43211,Library - Linden Branch,12,3,3,1.0,0,0,3,3,3,3,3,0,1,COGO,0,1,2,1,0,0,0,1
2201,12402,-87.683485,42.048214,08/17/16,Benson Ave & Church St,Evanston,IL,60201,,12,0,3,1.0,0,0,0,0,1,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2202,12403,-87.679101,42.032562,08/17/16,Chicago Ave & Washington St,Evanston,IL,60202,,12,0,3,1.0,0,0,0,0,1,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2203,12404,-87.630584,41.875932,07/05/16,Clark St & Congress Pkwy,Chicago,IL,60602,Clark St & Congress Pkwy,12,0,3,2.0,0,0,0,0,1,1,0,0,1,Divvy,0,1,2,0,0,1,0,1
2204,12405,-87.633105,41.875009000000006,07/05/16,Financial Pl & Congress Pkwy,Chicago,IL,60602,Financial Pl & Congress Pkwy,12,0,3,2.0,0,0,0,0,1,1,0,0,1,Divvy,0,1,2,0,0,1,0,1
2205,12406,-87.639904,41.879255,07/05/16,Canal St & Adams St,Chicago,IL,60602,Canal St & Adams St,12,2,3,1.0,1,1,1,1,1,0,0,0,1,Divvy,1,1,3,1,0,1,0,1
2206,12407,-87.641052,41.878412,07/05/16,Canal St & Jackson Blvd,Chicago,IL,60602,Canal St & Jackson Blvd,12,2,3,1.0,1,1,1,1,1,0,0,0,1,Divvy,1,1,3,1,0,1,0,1
2207,12408,-87.640977,41.878419,08/12/19,,Chicago,IL,60661,Clinton St & Jackson Blvd (*),12,2,3,1.0,1,1,1,1,1,0,0,0,1,Divvy,1,1,3,1,0,1,0,1
2208,12409,-87.639833,41.882090999999996,07/05/16,Canal St & Madison St,Chicago,IL,60602,Canal St & Madison St,12,1,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,4,1,0,1,1,1
2209,12410,-87.63946999999999,41.8807,07/05/16,Canal St & Monroe St,Chicago,IL,60602,Canal St & Monroe St,12,1,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,4,1,0,1,1,1
2210,12411,-87.64106600000001,41.882242,07/05/16,Clinton St & Madison St,Chicago,IL,60602,Clinton St & Madison St,12,1,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,4,1,0,1,1,1
2211,12412,-87.69873,42.063598,08/17/16,Central St Metra,Evanston,IL,60201,,12,0,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,3,1,0,1,0,1
2212,12413,-87.685962,42.063999,08/17/16,Central St & Girard Ave,Evanston,IL,60201,,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2213,12414,-87.623041,41.867888,07/05/16,Indiana Ave & Roosevelt Rd,Chicago,IL,60602,Indiana Ave & Roosevelt Rd,12,0,3,1.0,0,0,0,0,1,2,0,0,1,Divvy,0,1,3,1,0,1,0,1
2214,12415,-87.624649,41.883891999999996,07/05/16,Michigan Ave & Washington St,Chicago,IL,60602,Michigan Ave & Washington St,12,0,3,1.0,0,0,0,0,1,2,0,0,1,Divvy,0,1,3,1,0,1,0,1
2215,12416,-87.630876,41.886021,07/05/16,Clark St & Lake St,Chicago,IL,60602,Clark St & Lake St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2216,12417,-87.631889,41.884576,07/05/16,Clark St & Randolph St,Chicago,IL,60602,Clark St & Randolph St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2217,12418,-87.62773299999999,41.88473,07/05/16,State St & Randolph St,Chicago,IL,60602,State St & Randolph St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2218,12419,-87.625125,41.882134,07/05/16,Michigan Ave & Madison St,Chicago,IL,60602,Michigan Ave & Madison St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2219,12420,-87.62568900000001,41.879472,07/05/16,Wabash Ave & Adams St,Chicago,IL,60602,Wabash Ave & Adams St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2220,12421,-87.629791,41.879356,07/05/16,Dearborn St & Adams St,Chicago,IL,60602,Dearborn St & Adams St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2221,12422,-87.62952,41.881319,07/05/16,Dearborn St & Monroe St,Chicago,IL,60602,Dearborn St & Monroe St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2222,12423,-87.62915500000001,41.876267999999996,07/01/18,Dearborn St & Van Buren St (*),Chicago,IL,60605,Dearborn St & Van Buren St (*),12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2223,12424,-87.627844,41.877181,07/05/16,State St & Van Buren St,Chicago,IL,60602,State St & Van Buren St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2224,12425,-87.619407,41.857611,07/05/16,Calumet Ave & 18th St,Chicago,IL,60602,Calumet Ave & 18th St,12,0,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,3,1,0,1,0,1
2225,12426,-87.62408,41.87785,07/05/16,Michigan Ave & Jackson Blvd,Chicago,IL,60602,Michigan Ave & Jackson Blvd,12,0,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,3,1,0,1,0,1
2226,12427,-87.624426,41.876243,07/05/16,Michigan Ave & Congress Pkwy,Chicago,IL,60602,Michigan Ave & Congress Pkwy,12,0,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,3,1,0,1,0,1
2227,12428,-87.627716,41.874053,07/05/16,State St & Harrison St,Chicago,IL,60602,State St & Harrison St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2228,12429,-87.625961,41.867227,07/05/16,Wabash Ave & Roosevelt Rd,Chicago,IL,60602,Wabash Ave & Roosevelt Rd,12,0,3,1.0,0,0,0,0,2,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2229,12430,-87.634793,41.878724,07/05/16,Franklin St & Quincy St,Chicago,IL,60602,Franklin St & Quincy St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2230,12431,-87.631985,41.879344,07/05/16,LaSalle St & Adams St,Chicago,IL,60602,LaSalle St & Adams St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2231,12432,-87.65703,41.87464,07/05/16,Racine Ave & Congress Pkwy,Chicago,IL,60602,Racine Ave & Congress Pkwy,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2232,12433,-87.640795,41.875885,07/05/16,Clinton St & Tilden St,Chicago,IL,60602,Clinton St & Tilden St,12,0,3,1.0,2,2,2,2,2,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2233,12434,-87.685243,41.85394,07/05/16,Western Ave & 21st St,Chicago,IL,60602,Western Ave & 21st St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2234,12435,-87.668745,41.857901,07/05/16,Paulina St & 18th St,Chicago,IL,60602,Paulina St & 18th St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2235,12436,-87.665609,41.839208,07/05/16,Ashland Ave & Archer Ave,Chicago,IL,60602,Ashland Ave & Archer Ave,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2236,12437,-87.69544499999999,41.854015999999994,07/05/16,California Ave & 21st St,Chicago,IL,60602,California Ave & 21st St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2237,12438,-87.675726,41.855048,07/05/16,Damen Ave & Cullerton St,Chicago,IL,60602,Damen Ave & Cullerton St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2238,12439,-87.646795,41.847203,07/05/16,Halsted St & Archer Ave,Chicago,IL,60602,Halsted St & Archer Ave,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2239,12440,-87.683392,41.805661,08/17/16,Western Blvd & 48th Pl,Chicago,IL,60609,,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2240,12441,-87.680604,41.828792,07/05/16,Leavitt St & Archer Ave,Chicago,IL,60602,Leavitt St & Archer Ave,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2241,12442,-87.618691,41.794853,07/05/16,Prairie Ave & Garfield Blvd,Chicago,IL,60602,Prairie Ave & Garfield Blvd,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2242,12443,-87.633124,41.794982,07/05/16,Princeton Ave & Garfield Blvd,Chicago,IL,60602,Princeton Ave & Garfield Blvd,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2243,12444,-87.633449,41.809317,07/05/16,Princeton Ave & 47th St,Chicago,IL,60602,Princeton Ave & 47th St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2244,12445,-87.63861800000001,41.910579,07/05/16,Sedgwick St & North Ave,Chicago,IL,60602,Sedgwick St & North Ave,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2245,12446,-87.635638,41.896802,07/05/16,Franklin St & Chicago Ave,Chicago,IL,60602,Franklin St & Chicago Ave,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2246,12447,-87.631253,41.903233,07/05/16,Clark St & Elm St,Chicago,IL,60602,Clark St & Elm St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2247,12448,-87.626937,41.891738000000004,07/05/16,Wabash Ave & Grand Ave,Chicago,IL,60602,Wabash Ave & Grand Ave,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2248,12449,-87.628722,41.897448,07/05/16,State St & Pearson St,Chicago,IL,60602,State St & Pearson St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2249,12450,-87.626293,41.890011,07/05/16,Rush St & Hubbard St,Chicago,IL,60602,Rush St & Hubbard St,12,1,3,1.0,0,0,0,0,0,0,0,0,1,Divvy,0,1,3,1,0,0,1,1
2250,12451,-87.68821899999999,41.889491,07/05/16,Artesian Ave & Hubbard St,Chicago,IL,60602,Artesian Ave & Hubbard St,12,0,3,1.0,0,0,0,0,1,0,0,0,1,Divvy,0,1,3,1,0,1,0,1
2251,12452,-87.72570400000001,41.874325,08/17/16,Pulaski Rd & Congress Pkwy,Chicago,IL,60624,,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2252,12453,-87.68644499999999,41.874748,07/05/16,Western Ave & Congress Pkwy,Chicago,IL,60602,Western Ave & Congress Pkwy,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2253,12454,-87.66731999999999,41.88541,07/05/16,Ashland Ave & Lake St,Chicago,IL,60602,Ashland Ave & Lake St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2254,12455,-87.696298,41.884453,07/05/16,California Ave & Lake St,Chicago,IL,60602,California Ave & Lake St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2255,12456,-87.70487,41.873599,07/05/16,Kedzie Ave & Harrison St,Chicago,IL,60602,Kedzie Ave & Harrison St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2256,12457,-87.669886,41.871514000000005,07/05/16,Hermitage Ave & Polk St,Chicago,IL,60602,Hermitage Ave & Polk St,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
2257,12458,-87.65440600000001,41.954245,07/05/16,Sheridan Rd & Irving Park Rd,Chicago,IL,60602,Sheridan Rd & Irving Park Rd,12,0,3,1.0,0,0,0,0,0,1,0,0,1,Divvy,0,1,3,1,0,1,0,1
